problem,definition,episodes,N,f1,f1_over_N,distinct_answers,freeze_eligible,frozen_at
fig5.4-top,best_b,1407,1407,15,0.010660980810234541,25,True,
fig5.4-top,best_a,1408,1408,3,0.002130681818181818,7,True,
fig5.4-top,best_b,1408,1408,15,0.01065340909090909,25,True,
fig5.4-top,best_a,1409,1409,3,0.0021291696238466998,7,True,
fig5.4-top,best_b,1409,1409,15,0.0106458481192335,25,True,
fig5.4-top,best_a,1410,1410,3,0.002127659574468085,7,True,
fig5.4-top,best_b,1410,1410,15,0.010638297872340425,25,True,
fig5.4-top,best_a,1411,1411,3,0.002126151665485471,7,True,
fig5.4-top,best_b,1411,1411,15,0.010630758327427357,25,True,
fig5.4-top,best_a,1412,1412,3,0.002124645892351275,7,True,
fig5.4-top,best_b,1412,1412,15,0.010623229461756374,25,True,
fig5.4-top,best_a,1413,1413,3,0.0021231422505307855,7,True,
fig5.4-top,best_b,1413,1413,15,0.010615711252653927,25,True,
fig5.4-top,best_a,1414,1414,3,0.0021216407355021216,7,True,
fig5.4-top,best_b,1414,1414,15,0.010608203677510608,25,True,
fig5.4-top,best_a,1415,1415,3,0.0021201413427561835,7,True,
fig5.4-top,best_b,1415,1415,15,0.01060070671378092,25,True,
fig5.4-top,best_a,1416,1416,3,0.00211864406779661,7,True,
fig5.4-top,best_b,1416,1416,15,0.01059322033898305,25,True,
fig5.4-top,best_a,1417,1417,3,0.002117148906139732,7,True,
fig5.4-top,best_b,1417,1417,15,0.01058574453069866,25,True,
fig5.4-top,best_a,1418,1418,3,0.0021156558533145277,7,True,
fig5.4-top,best_b,1418,1418,15,0.010578279266572637,25,True,
fig5.4-top,best_a,1419,1419,3,0.0021141649048625794,7,True,
fig5.4-top,best_b,1419,1419,15,0.010570824524312896,25,True,
fig5.4-top,best_a,1420,1420,3,0.002112676056338028,7,True,
fig5.4-top,best_b,1420,1420,15,0.01056338028169014,25,True,
fig5.4-top,best_a,1421,1421,3,0.00211118930330753,7,True,
fig5.4-top,best_b,1421,1421,15,0.01055594651653765,25,True,
fig5.4-top,best_a,1422,1422,3,0.002109704641350211,7,True,
fig5.4-top,best_b,1422,1422,15,0.010548523206751054,25,True,
fig5.4-top,best_a,1423,1423,3,0.0021082220660576245,7,True,
fig5.4-top,best_b,1423,1423,15,0.010541110330288124,25,True,
fig5.4-top,best_a,1424,1424,3,0.002106741573033708,7,True,
fig5.4-top,best_b,1424,1424,15,0.010533707865168539,25,True,
fig5.4-top,best_a,1425,1425,3,0.002105263157894737,7,True,
fig5.4-top,best_b,1425,1425,15,0.010526315789473684,25,True,
fig5.4-top,best_a,1426,1426,3,0.0021037868162692847,7,True,
fig5.4-top,best_b,1426,1426,15,0.010518934081346423,25,True,
fig5.4-top,best_a,1427,1427,3,0.002102312543798178,7,True,
fig5.4-top,best_b,1427,1427,15,0.01051156271899089,25,True,
fig5.4-top,best_a,1428,1428,3,0.0021008403361344537,7,True,
fig5.4-top,best_b,1428,1428,15,0.01050420168067227,25,True,
fig5.4-top,best_a,1429,1429,3,0.002099370188943317,7,True,
fig5.4-top,best_b,1429,1429,15,0.010496850944716585,25,True,
fig5.4-top,best_a,1430,1430,3,0.002097902097902098,7,True,
fig5.4-top,best_b,1430,1430,15,0.01048951048951049,25,True,
fig5.4-top,best_a,1431,1431,3,0.0020964360587002098,7,True,
fig5.4-top,best_b,1431,1431,15,0.010482180293501049,25,True,
fig5.4-top,best_a,1432,1432,3,0.002094972067039106,7,True,
fig5.4-top,best_b,1432,1432,15,0.01047486033519553,25,True,
fig5.4-top,best_a,1433,1433,3,0.00209351011863224,7,True,
fig5.4-top,best_b,1433,1433,15,0.0104675505931612,25,True,
fig5.4-top,best_a,1434,1434,3,0.0020920502092050207,7,True,
fig5.4-top,best_b,1434,1434,15,0.010460251046025104,25,True,
fig5.4-top,best_a,1435,1435,3,0.0020905923344947735,7,True,
fig5.4-top,best_b,1435,1435,15,0.010452961672473868,25,True,
fig5.4-top,best_a,1436,1436,3,0.0020891364902506965,7,True,
fig5.4-top,best_b,1436,1436,15,0.010445682451253482,25,True,
fig5.4-top,best_a,1437,1437,3,0.0020876826722338203,7,True,
fig5.4-top,best_b,1437,1437,15,0.010438413361169102,25,True,
fig5.4-top,best_a,1438,1438,3,0.002086230876216968,7,True,
fig5.4-top,best_b,1438,1438,15,0.01043115438108484,25,True,
fig5.4-top,best_a,1439,1439,3,0.0020847810979847115,7,True,
fig5.4-top,best_b,1439,1439,15,0.010423905489923557,25,True,
fig5.4-top,best_a,1440,1440,3,0.0020833333333333333,7,True,
fig5.4-top,best_b,1440,1440,15,0.010416666666666666,25,True,
fig5.4-top,best_a,1441,1441,3,0.002081887578070784,7,True,
fig5.4-top,best_b,1441,1441,15,0.010409437890353921,25,True,
fig5.4-top,best_a,1442,1442,3,0.0020804438280166435,7,True,
fig5.4-top,best_b,1442,1442,15,0.010402219140083218,25,True,
fig5.4-top,best_a,1443,1443,3,0.002079002079002079,7,True,
fig5.4-top,best_b,1443,1443,15,0.010395010395010396,25,True,
fig5.4-top,best_a,1444,1444,3,0.002077562326869806,7,True,
fig5.4-top,best_b,1444,1444,15,0.01038781163434903,25,True,
fig5.4-top,best_a,1445,1445,3,0.0020761245674740486,7,True,
fig5.4-top,best_b,1445,1445,15,0.010380622837370242,25,True,
fig5.4-top,best_a,1446,1446,3,0.002074688796680498,7,True,
fig5.4-top,best_b,1446,1446,15,0.01037344398340249,25,True,
fig5.4-top,best_a,1447,1447,3,0.002073255010366275,7,True,
fig5.4-top,best_b,1447,1447,15,0.010366275051831375,25,True,
fig5.4-top,best_a,1448,1448,3,0.0020718232044198894,7,True,
fig5.4-top,best_b,1448,1448,15,0.010359116022099447,25,True,
fig5.4-top,best_a,1449,1449,3,0.002070393374741201,7,True,
fig5.4-top,best_b,1449,1449,15,0.010351966873706004,25,True,
fig5.4-top,best_a,1450,1450,3,0.0020689655172413794,7,True,
fig5.4-top,best_b,1450,1450,15,0.010344827586206896,25,True,
fig5.4-top,best_a,1451,1451,3,0.002067539627842867,7,True,
fig5.4-top,best_b,1451,1451,15,0.010337698139214336,25,True,
fig5.4-top,best_a,1452,1452,3,0.002066115702479339,7,True,
fig5.4-top,best_b,1452,1452,15,0.010330578512396695,25,True,
fig5.4-top,best_a,1453,1453,3,0.0020646937370956643,7,True,
fig5.4-top,best_b,1453,1453,15,0.01032346868547832,25,True,
fig5.4-top,best_a,1454,1454,3,0.0020632737276478678,7,True,
fig5.4-top,best_b,1454,1454,15,0.01031636863823934,25,True,
fig5.4-top,best_a,1455,1455,3,0.002061855670103093,7,True,
fig5.4-top,best_b,1455,1455,15,0.010309278350515464,25,True,
fig5.4-top,best_a,1456,1456,3,0.0020604395604395605,7,True,
fig5.4-top,best_b,1456,1456,15,0.010302197802197802,25,True,
fig5.4-top,best_a,1457,1457,3,0.002059025394646534,7,True,
fig5.4-top,best_b,1457,1457,15,0.01029512697323267,25,True,
fig5.4-top,best_a,1458,1458,3,0.00205761316872428,7,True,
fig5.4-top,best_b,1458,1458,15,0.0102880658436214,25,True,
fig5.4-top,best_a,1459,1459,3,0.00205620287868403,7,True,
fig5.4-top,best_b,1459,1459,15,0.01028101439342015,25,True,
fig5.4-top,best_a,1460,1460,3,0.002054794520547945,7,True,
fig5.4-top,best_b,1460,1460,15,0.010273972602739725,25,True,
fig5.4-top,best_a,1461,1461,3,0.002053388090349076,7,True,
fig5.4-top,best_b,1461,1461,15,0.01026694045174538,25,True,
fig5.4-top,best_a,1462,1462,3,0.002051983584131327,7,True,
fig5.4-top,best_b,1462,1462,15,0.010259917920656635,25,True,
fig5.4-top,best_a,1463,1463,3,0.002050580997949419,7,True,
fig5.4-top,best_b,1463,1463,15,0.010252904989747095,25,True,
fig5.4-top,best_a,1464,1464,3,0.0020491803278688526,7,True,
fig5.4-top,best_b,1464,1464,15,0.010245901639344262,25,True,
fig5.4-top,best_a,1465,1465,3,0.0020477815699658703,7,True,
fig5.4-top,best_b,1465,1465,15,0.010238907849829351,25,True,
fig5.4-top,best_a,1466,1466,3,0.0020463847203274215,7,True,
fig5.4-top,best_b,1466,1466,15,0.010231923601637109,25,True,
fig5.4-top,best_a,1467,1467,3,0.002044989775051125,7,True,
fig5.4-top,best_b,1467,1467,15,0.010224948875255624,25,True,
fig5.4-top,best_a,1468,1468,3,0.0020435967302452314,7,True,
fig5.4-top,best_b,1468,1468,15,0.010217983651226158,25,True,
fig5.4-top,best_a,1469,1469,3,0.0020422055820285907,7,True,
fig5.4-top,best_b,1469,1469,15,0.010211027910142955,25,True,
fig5.4-top,best_a,1470,1470,3,0.0020408163265306124,7,True,
fig5.4-top,best_b,1470,1470,15,0.01020408163265306,25,True,
fig5.4-top,best_a,1471,1471,3,0.0020394289598912306,7,True,
fig5.4-top,best_b,1471,1471,15,0.010197144799456152,25,True,
fig5.4-top,best_a,1472,1472,3,0.0020380434782608695,7,True,
fig5.4-top,best_b,1472,1472,15,0.010190217391304348,25,True,
fig5.4-top,best_a,1473,1473,3,0.002036659877800407,7,True,
fig5.4-top,best_b,1473,1473,15,0.010183299389002037,25,True,
fig5.4-top,best_a,1474,1474,3,0.0020352781546811396,7,True,
fig5.4-top,best_b,1474,1474,15,0.0101763907734057,25,True,
fig5.4-top,best_a,1475,1475,3,0.002033898305084746,7,True,
fig5.4-top,best_b,1475,1475,15,0.010169491525423728,25,True,
fig5.4-top,best_a,1476,1476,3,0.0020325203252032522,7,True,
fig5.4-top,best_b,1476,1476,15,0.01016260162601626,25,True,
fig5.4-top,best_a,1477,1477,3,0.002031144211238998,7,True,
fig5.4-top,best_b,1477,1477,15,0.010155721056194989,25,True,
fig5.4-top,best_a,1478,1478,3,0.0020297699594046007,7,True,
fig5.4-top,best_b,1478,1478,15,0.010148849797023005,25,True,
fig5.4-top,best_a,1479,1479,3,0.002028397565922921,7,True,
fig5.4-top,best_b,1479,1479,15,0.010141987829614604,25,True,
fig5.4-top,best_a,1480,1480,3,0.002027027027027027,7,True,
fig5.4-top,best_b,1480,1480,15,0.010135135135135136,25,True,
fig5.4-top,best_a,1481,1481,3,0.002025658338960162,7,True,
fig5.4-top,best_b,1481,1481,15,0.01012829169480081,25,True,
fig5.4-top,best_a,1482,1482,3,0.0020242914979757085,7,True,
fig5.4-top,best_b,1482,1482,15,0.010121457489878543,25,True,
fig5.4-top,best_a,1483,1483,3,0.0020229265003371545,7,True,
fig5.4-top,best_b,1483,1483,15,0.010114632501685773,25,True,
fig5.4-top,best_a,1484,1484,3,0.0020215633423180594,7,True,
fig5.4-top,best_b,1484,1484,15,0.010107816711590296,25,True,
fig5.4-top,best_a,1485,1485,3,0.00202020202020202,7,True,
fig5.4-top,best_b,1485,1485,15,0.010101010101010102,25,True,
fig5.4-top,best_a,1486,1486,3,0.002018842530282638,7,True,
fig5.4-top,best_b,1486,1486,15,0.010094212651413189,25,True,
fig5.4-top,best_a,1487,1487,3,0.0020174848688634837,7,True,
fig5.4-top,best_b,1487,1487,15,0.010087424344317418,25,True,
fig5.4-top,best_a,1488,1488,3,0.0020161290322580645,7,True,
fig5.4-top,best_b,1488,1488,15,0.010080645161290322,25,True,
fig5.4-top,best_a,1489,1489,3,0.0020147750167897917,7,True,
fig5.4-top,best_b,1489,1489,15,0.010073875083948958,25,True,
fig5.4-top,best_a,1490,1490,3,0.0020134228187919465,7,True,
fig5.4-top,best_b,1490,1490,15,0.010067114093959731,25,True,
fig5.4-top,best_a,1491,1491,3,0.002012072434607646,7,True,
fig5.4-top,best_b,1491,1491,15,0.01006036217303823,25,True,
fig5.4-top,best_a,1492,1492,3,0.0020107238605898124,7,True,
fig5.4-top,best_b,1492,1492,15,0.010053619302949061,25,True,
fig5.4-top,best_a,1493,1493,3,0.0020093770931011385,7,True,
fig5.4-top,best_b,1493,1493,15,0.010046885465505693,25,True,
fig5.4-top,best_a,1494,1494,3,0.002008032128514056,7,True,
fig5.4-top,best_b,1494,1494,15,0.010040160642570281,25,True,
fig5.4-top,best_a,1495,1495,3,0.002006688963210702,7,True,
fig5.4-top,best_b,1495,1495,15,0.010033444816053512,25,True,
fig5.4-top,best_a,1496,1496,3,0.002005347593582888,7,True,
fig5.4-top,best_b,1496,1496,15,0.010026737967914439,25,True,
fig5.4-top,best_a,1497,1497,3,0.002004008016032064,7,True,
fig5.4-top,best_b,1497,1497,15,0.01002004008016032,25,True,
fig5.4-top,best_a,1498,1498,3,0.0020026702269692926,7,True,
fig5.4-top,best_b,1498,1498,15,0.010013351134846462,25,True,
fig5.4-top,best_a,1499,1499,3,0.0020013342228152103,7,True,
fig5.4-top,best_b,1499,1499,15,0.01000667111407605,25,True,
fig5.4-top,best_a,1500,1500,3,0.002,7,True,
fig5.4-top,best_b,1500,1500,15,0.01,25,True,
fig5.4-top,best_a,1501,1501,3,0.001998667554963358,7,True,
fig5.4-top,best_b,1501,1501,15,0.009993337774816789,25,True,
fig5.4-top,best_a,1502,1502,3,0.0019973368841544607,7,True,
fig5.4-top,best_b,1502,1502,15,0.009986684420772303,25,True,
fig5.4-top,best_a,1503,1503,3,0.001996007984031936,7,True,
fig5.4-top,best_b,1503,1503,15,0.00998003992015968,25,True,
fig5.4-top,best_a,1504,1504,3,0.0019946808510638296,7,True,
fig5.4-top,best_b,1504,1504,15,0.00997340425531915,25,True,
fig5.4-top,best_a,1505,1505,3,0.0019933554817275745,7,True,
fig5.4-top,best_b,1505,1505,15,0.009966777408637873,25,True,
fig5.4-top,best_a,1506,1506,3,0.00199203187250996,7,True,
fig5.4-top,best_b,1506,1506,15,0.0099601593625498,25,True,
fig5.4-top,best_a,1507,1507,3,0.0019907100199071004,7,True,
fig5.4-top,best_b,1507,1507,15,0.009953550099535502,25,True,
fig5.4-top,best_a,1508,1508,3,0.001989389920424403,7,True,
fig5.4-top,best_b,1508,1508,15,0.009946949602122016,25,True,
fig5.4-top,best_a,1509,1509,3,0.0019880715705765406,7,True,
fig5.4-top,best_b,1509,1509,15,0.009940357852882704,25,True,
fig5.4-top,best_a,1510,1510,3,0.001986754966887417,7,True,
fig5.4-top,best_b,1510,1510,15,0.009933774834437087,25,True,
fig5.4-top,best_a,1511,1511,3,0.001985440105890139,7,True,
fig5.4-top,best_b,1511,1511,15,0.009927200529450696,25,True,
fig5.4-top,best_a,1512,1512,3,0.001984126984126984,7,True,
fig5.4-top,best_b,1512,1512,15,0.00992063492063492,25,True,
fig5.4-top,best_a,1513,1513,3,0.0019828155981493722,7,True,
fig5.4-top,best_b,1513,1513,15,0.00991407799074686,25,True,
fig5.4-top,best_a,1514,1514,3,0.0019815059445178335,7,True,
fig5.4-top,best_b,1514,1514,15,0.009907529722589167,25,True,
fig5.4-top,best_a,1515,1515,3,0.0019801980198019802,7,True,
fig5.4-top,best_b,1515,1515,15,0.009900990099009901,25,True,
fig5.4-top,best_a,1516,1516,3,0.001978891820580475,7,True,
fig5.4-top,best_b,1516,1516,15,0.009894459102902375,25,True,
fig5.4-top,best_a,1517,1517,3,0.001977587343441002,7,True,
fig5.4-top,best_b,1517,1517,15,0.00988793671720501,25,True,
fig5.4-top,best_a,1518,1518,3,0.001976284584980237,7,True,
fig5.4-top,best_b,1518,1518,15,0.009881422924901186,25,True,
fig5.4-top,best_a,1519,1519,3,0.0019749835418038184,7,True,
fig5.4-top,best_b,1519,1519,15,0.009874917709019092,25,True,
fig5.4-top,best_a,1520,1520,3,0.001973684210526316,7,True,
fig5.4-top,best_b,1520,1520,15,0.009868421052631578,25,True,
fig5.4-top,best_a,1521,1521,3,0.0019723865877712033,7,True,
fig5.4-top,best_b,1521,1521,15,0.009861932938856016,25,True,
fig5.4-top,best_a,1522,1522,3,0.0019710906701708277,7,True,
fig5.4-top,best_b,1522,1522,15,0.00985545335085414,25,True,
fig5.4-top,best_a,1523,1523,3,0.001969796454366382,7,True,
fig5.4-top,best_b,1523,1523,15,0.00984898227183191,25,True,
fig5.4-top,best_a,1524,1524,3,0.001968503937007874,7,True,
fig5.4-top,best_b,1524,1524,15,0.00984251968503937,25,True,
fig5.4-top,best_a,1525,1525,3,0.0019672131147540984,7,True,
fig5.4-top,best_b,1525,1525,15,0.009836065573770493,25,True,
fig5.4-top,best_a,1526,1526,3,0.001965923984272608,7,True,
fig5.4-top,best_b,1526,1526,15,0.009829619921363041,25,True,
fig5.4-top,best_a,1527,1527,3,0.0019646365422396855,7,True,
fig5.4-top,best_b,1527,1527,15,0.009823182711198428,25,True,
fig5.4-top,best_a,1528,1528,3,0.001963350785340314,7,True,
fig5.4-top,best_b,1528,1528,15,0.00981675392670157,25,True,
fig5.4-top,best_a,1529,1529,3,0.001962066710268149,7,True,
fig5.4-top,best_b,1529,1529,15,0.009810333551340745,25,True,
fig5.4-top,best_a,1530,1530,3,0.00196078431372549,7,True,
fig5.4-top,best_b,1530,1530,15,0.00980392156862745,25,True,
fig5.4-top,best_a,1531,1531,3,0.001959503592423253,7,True,
fig5.4-top,best_b,1531,1531,15,0.009797517962116264,25,True,
fig5.4-top,best_a,1532,1532,3,0.0019582245430809398,7,True,
fig5.4-top,best_b,1532,1532,15,0.0097911227154047,25,True,
fig5.4-top,best_a,1533,1533,3,0.0019569471624266144,7,True,
fig5.4-top,best_b,1533,1533,15,0.009784735812133072,25,True,
fig5.4-top,best_a,1534,1534,3,0.001955671447196871,7,True,
fig5.4-top,best_b,1534,1534,15,0.009778357235984355,25,True,
fig5.4-top,best_a,1535,1535,3,0.001954397394136808,7,True,
fig5.4-top,best_b,1535,1535,15,0.009771986970684038,25,True,
fig5.4-top,best_a,1536,1536,3,0.001953125,7,True,
fig5.4-top,best_b,1536,1536,15,0.009765625,25,True,
fig5.4-top,best_a,1537,1537,3,0.001951854261548471,7,True,
fig5.4-top,best_b,1537,1537,15,0.009759271307742356,25,True,
fig5.4-top,best_a,1538,1538,3,0.0019505851755526658,7,True,
fig5.4-top,best_b,1538,1538,15,0.00975292587776333,25,True,
fig5.4-top,best_a,1539,1539,3,0.001949317738791423,7,True,
fig5.4-top,best_b,1539,1539,15,0.009746588693957114,25,True,
fig5.4-top,best_a,1540,1540,3,0.001948051948051948,7,True,
fig5.4-top,best_b,1540,1540,15,0.00974025974025974,25,True,
fig5.4-top,best_a,1541,1541,3,0.001946787800129786,7,True,
fig5.4-top,best_b,1541,1541,15,0.00973393900064893,25,True,
fig5.4-top,best_a,1542,1542,3,0.0019455252918287938,7,True,
fig5.4-top,best_b,1542,1542,15,0.009727626459143969,25,True,
fig5.4-top,best_a,1543,1543,3,0.0019442644199611147,7,True,
fig5.4-top,best_b,1543,1543,15,0.009721322099805573,25,True,
fig5.4-top,best_a,1544,1544,3,0.0019430051813471502,7,True,
fig5.4-top,best_b,1544,1544,15,0.009715025906735751,25,True,
fig5.4-top,best_a,1545,1545,3,0.001941747572815534,7,True,
fig5.4-top,best_b,1545,1545,15,0.009708737864077669,25,True,
fig5.4-top,best_a,1546,1546,3,0.0019404915912031048,7,True,
fig5.4-top,best_b,1546,1546,15,0.009702457956015523,25,True,
fig5.4-top,best_a,1547,1547,3,0.0019392372333548805,7,True,
fig5.4-top,best_b,1547,1547,15,0.009696186166774402,25,True,
fig5.4-top,best_a,1548,1548,3,0.001937984496124031,7,True,
fig5.4-top,best_b,1548,1548,15,0.009689922480620155,25,True,
fig5.4-top,best_a,1549,1549,3,0.001936733376371853,7,True,
fig5.4-top,best_b,1549,1549,15,0.009683666881859263,25,True,
fig5.4-top,best_a,1550,1550,3,0.001935483870967742,7,True,
fig5.4-top,best_b,1550,1550,15,0.00967741935483871,25,True,
fig5.4-top,best_a,1551,1551,3,0.0019342359767891683,7,True,
fig5.4-top,best_b,1551,1551,15,0.009671179883945842,25,True,
fig5.4-top,best_a,1552,1552,3,0.0019329896907216496,7,True,
fig5.4-top,best_b,1552,1552,15,0.009664948453608248,25,True,
fig5.4-top,best_a,1553,1553,3,0.0019317450096587251,7,True,
fig5.4-top,best_b,1553,1553,15,0.009658725048293626,25,True,
fig5.4-top,best_a,1554,1554,3,0.0019305019305019305,7,True,
fig5.4-top,best_b,1554,1554,15,0.009652509652509652,25,True,
fig5.4-top,best_a,1555,1555,3,0.0019292604501607716,7,True,
fig5.4-top,best_b,1555,1555,15,0.00964630225080386,25,True,
fig5.4-top,best_a,1556,1556,3,0.0019280205655526992,7,True,
fig5.4-top,best_b,1556,1556,15,0.009640102827763496,25,True,
fig5.4-top,best_a,1557,1557,3,0.0019267822736030828,7,True,
fig5.4-top,best_b,1557,1557,15,0.009633911368015413,25,True,
fig5.4-top,best_a,1558,1558,3,0.0019255455712451862,7,True,
fig5.4-top,best_b,1558,1558,15,0.009627727856225931,25,True,
fig5.4-top,best_a,1559,1559,3,0.001924310455420141,7,True,
fig5.4-top,best_b,1559,1559,15,0.009621552277100705,25,True,
fig5.4-top,best_a,1560,1560,3,0.0019230769230769232,7,True,
fig5.4-top,best_b,1560,1560,15,0.009615384615384616,25,True,
fig5.4-top,best_a,1561,1561,3,0.0019218449711723255,7,True,
fig5.4-top,best_b,1561,1561,15,0.009609224855861628,25,True,
fig5.4-top,best_a,1562,1562,3,0.0019206145966709346,7,True,
fig5.4-top,best_b,1562,1562,15,0.009603072983354673,25,True,
fig5.4-top,best_a,1563,1563,3,0.0019193857965451055,7,True,
fig5.4-top,best_b,1563,1563,15,0.009596928982725527,25,True,
fig5.4-top,best_a,1564,1564,3,0.0019181585677749361,7,True,
fig5.4-top,best_b,1564,1564,15,0.00959079283887468,25,True,
fig5.4-top,best_a,1565,1565,3,0.0019169329073482429,7,True,
fig5.4-top,best_b,1565,1565,15,0.009584664536741214,25,True,
fig5.4-top,best_a,1566,1566,3,0.0019157088122605363,7,True,
fig5.4-top,best_b,1566,1566,15,0.009578544061302681,25,True,
fig5.4-top,best_a,1567,1567,3,0.0019144862795149968,7,True,
fig5.4-top,best_b,1567,1567,15,0.009572431397574984,25,True,
fig5.4-top,best_a,1568,1568,3,0.001913265306122449,7,True,
fig5.4-top,best_b,1568,1568,15,0.009566326530612245,25,True,
fig5.4-top,best_a,1569,1569,3,0.0019120458891013384,7,True,
fig5.4-top,best_b,1569,1569,15,0.009560229445506692,25,True,
fig5.4-top,best_a,1570,1570,3,0.001910828025477707,7,True,
fig5.4-top,best_b,1570,1570,15,0.009554140127388535,25,True,
fig5.4-top,best_a,1571,1571,3,0.0019096117122851686,7,True,
fig5.4-top,best_b,1571,1571,15,0.009548058561425843,25,True,
fig5.4-top,best_a,1572,1572,3,0.0019083969465648854,7,True,
fig5.4-top,best_b,1572,1572,15,0.009541984732824428,25,True,
fig5.4-top,best_a,1573,1573,3,0.0019071837253655435,7,True,
fig5.4-top,best_b,1573,1573,15,0.009535918626827717,25,True,
fig5.4-top,best_a,1574,1574,3,0.0019059720457433292,7,True,
fig5.4-top,best_b,1574,1574,15,0.009529860228716646,25,True,
fig5.4-top,best_a,1575,1575,3,0.0019047619047619048,7,True,
fig5.4-top,best_b,1575,1575,15,0.009523809523809525,25,True,
fig5.4-top,best_a,1576,1576,3,0.0019035532994923859,7,True,
fig5.4-top,best_b,1576,1576,15,0.00951776649746193,25,True,
fig5.4-top,best_a,1577,1577,3,0.0019023462270133164,7,True,
fig5.4-top,best_b,1577,1577,15,0.009511731135066582,25,True,
fig5.4-top,best_a,1578,1578,3,0.0019011406844106464,7,True,
fig5.4-top,best_b,1578,1578,15,0.009505703422053232,25,True,
fig5.4-top,best_a,1579,1579,3,0.0018999366687777073,7,True,
fig5.4-top,best_b,1579,1579,15,0.009499683343888538,25,True,
fig5.4-top,best_a,1580,1580,3,0.0018987341772151898,7,True,
fig5.4-top,best_b,1580,1580,15,0.00949367088607595,25,True,
fig5.4-top,best_a,1581,1581,3,0.0018975332068311196,7,True,
fig5.4-top,best_b,1581,1581,15,0.009487666034155597,25,True,
fig5.4-top,best_a,1582,1582,3,0.0018963337547408343,7,True,
fig5.4-top,best_b,1582,1582,15,0.009481668773704172,25,True,
fig5.4-top,best_a,1583,1583,3,0.0018951358180669614,7,True,
fig5.4-top,best_b,1583,1583,15,0.009475679090334808,25,True,
fig5.4-top,best_a,1584,1584,3,0.001893939393939394,7,True,
fig5.4-top,best_b,1584,1584,15,0.00946969696969697,25,True,
fig5.4-top,best_a,1585,1585,3,0.0018927444794952682,7,True,
fig5.4-top,best_b,1585,1585,15,0.00946372239747634,25,True,
fig5.4-top,best_a,1586,1586,3,0.0018915510718789407,7,True,
fig5.4-top,best_b,1586,1586,15,0.009457755359394703,25,True,
fig5.4-top,best_a,1587,1587,3,0.001890359168241966,7,True,
fig5.4-top,best_b,1587,1587,15,0.00945179584120983,25,True,
fig5.4-top,best_a,1588,1588,3,0.001889168765743073,7,True,
fig5.4-top,best_b,1588,1588,15,0.009445843828715366,25,True,
fig5.4-top,best_a,1589,1589,3,0.0018879798615481435,7,True,
fig5.4-top,best_b,1589,1589,15,0.009439899307740718,25,True,
fig5.4-top,best_a,1590,1590,3,0.0018867924528301887,7,True,
fig5.4-top,best_b,1590,1590,15,0.009433962264150943,25,True,
fig5.4-top,best_a,1591,1591,3,0.0018856065367693275,7,True,
fig5.4-top,best_b,1591,1591,15,0.009428032683846637,25,True,
fig5.4-top,best_a,1592,1592,3,0.0018844221105527637,7,True,
fig5.4-top,best_b,1592,1592,15,0.009422110552763818,25,True,
fig5.4-top,best_a,1593,1593,3,0.0018832391713747645,7,True,
fig5.4-top,best_b,1593,1593,15,0.009416195856873822,25,True,
fig5.4-top,best_a,1594,1594,3,0.0018820577164366374,7,True,
fig5.4-top,best_b,1594,1594,15,0.009410288582183186,25,True,
fig5.4-top,best_a,1595,1595,3,0.0018808777429467085,7,True,
fig5.4-top,best_b,1595,1595,15,0.009404388714733543,25,True,
fig5.4-top,best_a,1596,1596,3,0.0018796992481203006,7,True,
fig5.4-top,best_b,1596,1596,15,0.009398496240601503,25,True,
fig5.4-top,best_a,1597,1597,3,0.001878522229179712,7,True,
fig5.4-top,best_b,1597,1597,15,0.00939261114589856,25,True,
fig5.4-top,best_a,1598,1598,3,0.0018773466833541927,7,True,
fig5.4-top,best_b,1598,1598,15,0.009386733416770964,25,True,
fig5.4-top,best_a,1599,1599,3,0.001876172607879925,7,True,
fig5.4-top,best_b,1599,1599,15,0.009380863039399626,25,True,
fig5.4-top,best_a,1600,1600,3,0.001875,7,True,
fig5.4-top,best_b,1600,1600,15,0.009375,25,True,
fig5.4-top,best_a,1601,1601,3,0.0018738288569643974,7,True,
fig5.4-top,best_b,1601,1601,15,0.009369144284821987,25,True,
fig5.4-top,best_a,1602,1602,3,0.0018726591760299626,7,True,
fig5.4-top,best_b,1602,1602,15,0.009363295880149813,25,True,
fig5.4-top,best_a,1603,1603,3,0.0018714909544603868,7,True,
fig5.4-top,best_b,1603,1603,15,0.009357454772301934,25,True,
fig5.4-top,best_a,1604,1604,3,0.0018703241895261845,7,True,
fig5.4-top,best_b,1604,1604,15,0.009351620947630923,25,True,
fig5.4-top,best_a,1605,1605,3,0.001869158878504673,7,True,
fig5.4-top,best_b,1605,1605,15,0.009345794392523364,25,True,
fig5.4-top,best_a,1606,1606,3,0.0018679950186799503,7,True,
fig5.4-top,best_b,1606,1606,15,0.00933997509339975,25,True,
fig5.4-top,best_a,1607,1607,3,0.001866832607342875,7,True,
fig5.4-top,best_b,1607,1607,15,0.009334163036714374,25,True,
fig5.4-top,best_a,1608,1608,3,0.0018656716417910447,7,True,
fig5.4-top,best_b,1608,1608,15,0.009328358208955223,25,True,
fig5.4-top,best_a,1609,1609,3,0.0018645121193287756,7,True,
fig5.4-top,best_b,1609,1609,15,0.009322560596643879,25,True,
fig5.4-top,best_a,1610,1610,3,0.0018633540372670807,7,True,
fig5.4-top,best_b,1610,1610,15,0.009316770186335404,25,True,
